event_date,country_code,total_views,total_view_minutes,demand_level,temperature_2m_max,precipitation_sum,is_rainy,rolling_7day_avg,dynamic_price,dynamic_revenue
2024-09-24,NG,2,62.61666666666667,High,28.8,7.4,1,1.8571428571428572,598.8,0.0
2024-09-26,NG,1,0.0,Medium,28.8,2.4,1,1.7142857142857142,548.9000000000001,0.0
2024-10-24,NG,1,0.0,Medium,29.9,0.7,0,1.1428571428571428,548.9000000000001,0.0
2024-10-25,NG,6,0.0,Medium,29.8,25.0,1,1.8571428571428572,548.9000000000001,0.0
2024-10-28,NG,1,0.0,Medium,29.1,3.5,1,1.8571428571428572,548.9000000000001,0.0
2024-10-30,NG,3,0.0,Medium,29.6,3.9,1,2.142857142857143,548.9000000000001,0.0
2024-10-31,NG,1,0.0,Medium,29.6,0.4,0,2.142857142857143,548.9000000000001,0.0
2024-11-01,NG,2,0.0,Medium,30.0,1.3,1,2.142857142857143,548.9000000000001,0.0
2024-11-02,NG,3,3.1666666666666665,Medium,29.2,2.7,1,2.4285714285714284,548.9000000000001,0.0
2024-11-04,NG,1,0.0,Medium,31.1,1.8,1,2.4285714285714284,548.9000000000001,0.0
2024-11-05,NG,2,0.0,Medium,31.8,0.0,0,1.8571428571428572,548.9000000000001,0.0
2024-11-07,NG,1,0.4,Medium,31.0,0.0,0,1.8571428571428572,548.9000000000001,0.0
2024-11-08,NG,4,0.0,Medium,30.8,0.0,0,2.0,548.9000000000001,0.0
2024-11-11,NG,3,0.0,Medium,30.0,0.8,0,2.2857142857142856,548.9000000000001,0.0
2024-11-12,NG,1,0.0,Medium,30.8,0.3,0,2.142857142857143,548.9000000000001,0.0
2024-11-16,NG,13,0.0,Medium,30.7,1.4,1,3.5714285714285716,548.9000000000001,0.0
2024-11-17,NG,1,0.0,Medium,30.2,2.2,1,3.5714285714285716,548.9000000000001,0.0
2024-11-19,NG,1,0.0,Medium,32.2,0.0,0,3.4285714285714284,548.9000000000001,0.0
2024-11-20,NG,1,0.0,Medium,33.4,0.0,0,3.4285714285714284,548.9000000000001,0.0
2024-11-22,NG,3,0.0,Medium,30.4,7.2,1,3.2857142857142856,548.9000000000001,0.0
2024-11-25,NG,8,0.0,Medium,33.0,0.0,0,4.0,548.9000000000001,0.0
2024-11-27,NG,1,0.0,Medium,31.0,0.8,0,4.0,548.9000000000001,0.0
2024-11-28,NG,5,0.0,Medium,32.4,0.0,0,2.857142857142857,548.9000000000001,0.0
2024-11-29,NG,23,23.383333333333333,Medium,33.0,0.0,0,6.0,548.9000000000001,0.0
2024-11-30,NG,2,0.0,Medium,34.1,0.0,0,6.142857142857143,548.9000000000001,0.0
2024-12-05,NG,3,0.0,Medium,31.2,4.3,1,6.428571428571429,548.9000000000001,0.0
2024-12-06,NG,3,0.0,Medium,31.0,0.7,0,6.428571428571429,548.9000000000001,0.0
2024-12-08,NG,1,0.0,Medium,33.7,0.0,0,5.428571428571429,548.9000000000001,0.0
2024-12-10,NG,1,0.0,Medium,33.8,0.0,0,5.428571428571429,548.9000000000001,0.0
2024-12-12,NG,2,0.0,Medium,32.1,0.8,0,5.0,548.9000000000001,0.0
2024-12-13,NG,47,0.0,Medium,31.6,2.0,1,8.428571428571429,548.9000000000001,0.0
2024-12-14,NG,2,0.0,Medium,32.4,0.0,0,8.428571428571429,548.9000000000001,0.0
2024-12-15,NG,2,0.0,Medium,33.3,0.0,0,8.285714285714286,548.9000000000001,0.0
2024-12-16,NG,2,0.0,Medium,33.5,0.0,0,8.142857142857142,548.9000000000001,0.0
2024-12-17,NG,1,0.0,Medium,33.9,0.0,0,8.142857142857142,548.9000000000001,0.0
2024-12-18,NG,4,0.0,Medium,33.5,0.0,0,8.571428571428571,548.9000000000001,0.0
2024-12-19,NG,1,0.0,Medium,33.8,0.0,0,8.428571428571429,548.9000000000001,0.0
2024-12-20,NG,1,0.0,Medium,34.0,0.0,0,1.8571428571428572,548.9000000000001,0.0
2024-12-21,NG,1,0.0,Medium,33.7,0.0,0,1.7142857142857142,548.9000000000001,0.0
2024-12-23,NG,4,0.0,Medium,33.5,0.0,0,2.0,548.9000000000001,0.0
2024-12-25,NG,1,82.9,High,34.0,0.0,0,1.8571428571428572,598.8,0.0
2024-12-29,NG,1,0.0,Medium,33.7,0.0,0,1.8571428571428572,548.9000000000001,0.0
2024-12-31,NG,2,0.0,Medium,32.8,0.0,0,1.5714285714285714,548.9000000000001,0.0
2025-01-03,NG,4,0.0,Medium,32.4,0.2,0,2.0,548.9000000000001,0.0
2025-01-04,NG,3,0.0,Medium,32.6,1.4,1,2.2857142857142856,548.9000000000001,0.0
2025-01-06,NG,5,0.4666666666666667,Medium,32.7,1.6,1,2.857142857142857,548.9000000000001,0.0
2025-01-07,NG,1,0.0,Medium,32.2,0.5,0,2.4285714285714284,548.9000000000001,0.0
2025-01-09,NG,1,0.0,Medium,32.6,0.1,0,2.4285714285714284,548.9000000000001,0.0
2025-01-15,NG,1,0.0,Medium,33.2,0.0,0,2.4285714285714284,548.9000000000001,0.0
2025-01-20,NG,8,0.0,Medium,31.4,1.0,0,3.2857142857142856,548.9000000000001,0.0
2025-01-21,NG,13,0.0,Medium,32.2,0.0,0,4.571428571428571,548.9000000000001,0.0
2025-01-22,NG,1,0.0,Medium,32.6,0.6,0,4.285714285714286,548.9000000000001,0.0
2025-01-24,NG,2,0.0,Medium,32.1,0.9,0,3.857142857142857,548.9000000000001,0.0
2025-01-25,NG,1,0.0,Medium,31.7,1.2,1,3.857142857142857,548.9000000000001,0.0
2025-01-27,NG,2,0.0,Medium,31.4,2.0,1,4.0,548.9000000000001,0.0
2025-01-30,NG,1,0.21666666666666667,Medium,31.4,0.8,0,4.0,548.9000000000001,0.0
2025-01-31,NG,3,0.0,Medium,32.1,2.9,1,3.2857142857142856,548.9000000000001,0.0
2025-02-01,NG,3,1.3,Medium,31.8,0.2,0,1.8571428571428572,548.9000000000001,0.0
2025-02-03,NG,2,1.4,Medium,32.5,0.2,0,2.0,548.9000000000001,0.0
2025-02-04,NG,3,0.0,Medium,33.7,0.0,0,2.142857142857143,548.9000000000001,0.0
2025-02-05,NG,3,0.0,Medium,32.0,0.7,0,2.4285714285714284,548.9000000000001,0.0
2025-02-06,NG,4,0.0,Medium,32.1,1.0,0,2.7142857142857144,548.9000000000001,0.0
2025-02-07,NG,12,0.0,Medium,32.7,1.1,1,4.285714285714286,548.9000000000001,0.0
2025-02-10,NG,1,0.0,Medium,32.1,2.8,1,4.0,548.9000000000001,0.0
2025-02-11,NG,5,0.0,Medium,32.4,1.4,1,4.285714285714286,548.9000000000001,0.0
2025-02-12,NG,1,0.0,Medium,31.0,1.8,1,4.142857142857143,548.9000000000001,0.0
2025-02-18,NG,1,0.0,Medium,32.2,0.0,0,3.857142857142857,548.9000000000001,0.0
2025-02-25,NG,1,0.0,Medium,31.8,5.5,1,3.5714285714285716,548.9000000000001,0.0
2025-02-27,NG,1,0.0,Medium,32.4,0.7,0,3.142857142857143,548.9000000000001,0.0
2025-02-28,NG,1,0.0,Medium,31.7,1.5,1,1.5714285714285714,548.9000000000001,0.0
2025-03-03,NG,2,0.0,Medium,32.1,4.4,1,1.7142857142857142,548.9000000000001,0.0
2025-03-08,NG,1,0.0,Medium,32.2,0.3,0,1.1428571428571428,548.9000000000001,0.0
2025-03-14,NG,1,58.31666666666667,Medium,31.9,0.7,0,1.1428571428571428,548.9000000000001,0.0
2025-03-16,NG,4,351.5,High,31.6,4.3,1,1.5714285714285714,598.8,0.0
2025-03-18,NG,1,14.283333333333333,Medium,31.2,2.1,1,1.5714285714285714,548.9000000000001,0.0
2025-03-25,NG,2,0.0,Medium,31.8,2.8,1,1.7142857142857142,548.9000000000001,0.0
2025-04-07,NG,2,0.0,Medium,31.1,0.7,0,1.8571428571428572,548.9000000000001,0.0
2025-04-09,NG,3,49.25,Medium,30.8,25.7,1,2.0,548.9000000000001,0.0
2025-04-14,NG,1,14.15,Medium,31.7,13.4,1,2.0,548.9000000000001,0.0
2025-04-16,NG,6,152.98333333333335,High,30.8,5.7,1,2.7142857142857144,598.8,0.0
2025-04-17,NG,6,133.28333333333333,High,31.8,3.5,1,3.0,598.8,0.0
2025-04-28,NG,8,0.2,Medium,31.8,1.7,1,4.0,548.9000000000001,0.0
2025-06-01,NG,1,0.0,Medium,31.2,0.8,0,3.857142857142857,548.9000000000001,0.0
2025-06-10,NG,1,0.0,Medium,29.6,1.4,1,3.7142857142857144,548.9000000000001,0.0
2025-06-19,NG,1,0.0,Medium,28.9,24.4,1,3.4285714285714284,548.9000000000001,0.0
2025-06-20,NG,1,0.0,Medium,29.5,15.9,1,3.4285714285714284,548.9000000000001,0.0
2025-06-27,NG,3,47.516666666666666,Medium,28.7,3.4,1,3.0,548.9000000000001,0.0
2025-07-01,NG,1,0.0,Medium,29.3,9.5,1,2.2857142857142856,548.9000000000001,0.0
2025-07-02,NG,3,0.0,Medium,29.7,3.0,1,1.5714285714285714,548.9000000000001,0.0
2025-07-03,NG,2,0.0,Medium,28.4,14.0,1,1.7142857142857142,548.9000000000001,0.0
2025-07-17,NG,2,10.116666666666667,Medium,27.7,2.8,1,1.8571428571428572,548.9000000000001,0.0
2025-07-19,NG,1,0.0,Medium,28.6,0.3,0,1.8571428571428572,548.9000000000001,0.0
2025-07-21,NG,1,0.0,Medium,28.2,0.7,0,1.8571428571428572,548.9000000000001,0.0
2023-01-07,US,2,90.66666666666667,High,8.1,0.0,0,1.5714285714285714,598.8,0.0
2023-01-13,US,1,0.0,Medium,12.6,1.6,1,1.5714285714285714,548.9000000000001,0.0
2023-01-22,US,1,0.0,Medium,5.5,5.4,1,1.5714285714285714,548.9000000000001,0.0
2023-01-27,US,1,0.0,Medium,6.0,0.0,0,1.5714285714285714,548.9000000000001,0.0
2023-03-14,US,1,0.0,Medium,3.3,12.2,1,1.5714285714285714,548.9000000000001,0.0
2023-05-18,US,2,92.51666666666667,High,14.1,0.0,0,1.2857142857142858,598.8,0.0
2023-07-15,US,2,0.5166666666666667,Medium,29.4,8.0,1,1.4285714285714286,548.9000000000001,0.0
2023-08-18,US,1,0.0,Medium,26.8,3.1,1,1.2857142857142858,548.9000000000001,0.0
2023-08-19,US,1,0.0,Medium,26.3,0.0,0,1.2857142857142858,548.9000000000001,0.0
2023-08-20,US,3,0.0,Medium,29.8,0.0,0,1.5714285714285714,548.9000000000001,0.0
2023-08-23,US,1,0.0,Medium,25.4,0.0,0,1.5714285714285714,548.9000000000001,0.0
2023-08-24,US,2,32.516666666666666,Medium,24.3,2.2,1,1.7142857142857142,548.9000000000001,0.0
2023-09-08,US,1,0.0,Medium,31.6,14.3,1,1.5714285714285714,548.9000000000001,0.0
2023-09-09,US,1,0.0,Medium,29.1,8.5,1,1.4285714285714286,548.9000000000001,0.0
2023-09-10,US,1,0.0,Medium,24.4,16.5,1,1.4285714285714286,548.9000000000001,0.0
2023-09-17,US,2,0.0,Medium,24.1,0.5,0,1.5714285714285714,548.9000000000001,0.0
2023-10-07,US,1,0.0,Medium,20.5,60.4,1,1.2857142857142858,548.9000000000001,0.0
2023-10-22,US,1,0.0,Medium,13.8,0.0,0,1.2857142857142858,548.9000000000001,0.0
2023-10-25,US,1,0.0,Medium,21.9,0.0,0,1.1428571428571428,548.9000000000001,0.0
2023-11-14,US,2,0.0,Medium,11.1,0.0,0,1.2857142857142858,548.9000000000001,0.0
2023-11-17,US,1,0.0,Medium,19.4,0.0,0,1.2857142857142858,548.9000000000001,0.0
2023-11-18,US,2,0.0,Medium,13.1,1.2,1,1.4285714285714286,548.9000000000001,0.0
2023-11-21,US,2,0.0,Medium,8.3,7.9,1,1.4285714285714286,548.9000000000001,0.0
2023-11-24,US,2,30.5,Medium,9.7,0.0,0,1.5714285714285714,548.9000000000001,0.0
2023-11-26,US,1,0.0,Medium,10.4,5.5,1,1.5714285714285714,548.9000000000001,0.0
2023-11-28,US,2,0.0,Medium,3.8,0.1,0,1.7142857142857142,548.9000000000001,0.0
2023-12-09,US,1,0.0,Medium,13.4,0.0,0,1.5714285714285714,548.9000000000001,0.0
2023-12-11,US,2,32.516666666666666,Medium,14.0,26.9,1,1.7142857142857142,548.9000000000001,0.0
2023-12-19,US,2,0.0,Medium,6.0,0.0,0,1.7142857142857142,548.9000000000001,0.0
2023-12-23,US,1,0.0,Medium,5.9,0.5,0,1.5714285714285714,548.9000000000001,0.0
2023-12-30,US,2,0.7333333333333333,Medium,7.9,0.1,0,1.5714285714285714,548.9000000000001,0.0
2024-01-07,US,1,0.0,Medium,2.4,7.3,1,1.5714285714285714,548.9000000000001,0.0
2024-01-08,US,2,61.03333333333333,High,6.2,0.0,0,1.5714285714285714,598.8,0.0
2024-01-09,US,1,0.0,Medium,12.5,31.5,1,1.5714285714285714,548.9000000000001,0.0
2024-01-10,US,1,0.0,Medium,13.7,28.2,1,1.4285714285714286,548.9000000000001,0.0
2024-01-12,US,3,32.35,Medium,8.0,0.8,0,1.5714285714285714,548.9000000000001,0.0
2024-01-14,US,1,32.45,Medium,6.2,0.5,0,1.5714285714285714,548.9000000000001,0.0
2024-01-21,US,2,30.016666666666666,Medium,-1.3,0.0,0,1.5714285714285714,548.9000000000001,0.0
2024-01-27,US,1,0.0,Medium,8.4,0.0,0,1.5714285714285714,548.9000000000001,0.0
2024-01-28,US,2,32.516666666666666,Medium,4.1,21.3,1,1.5714285714285714,548.9000000000001,0.0
2024-02-25,US,2,13.316666666666666,Medium,3.9,0.0,0,1.7142857142857142,548.9000000000001,0.0
2024-02-28,US,3,31.0,Medium,17.0,15.7,1,2.0,548.9000000000001,0.0
2024-03-02,US,2,0.0,Medium,10.0,28.1,1,1.8571428571428572,548.9000000000001,0.0
2024-03-08,US,4,0.0,Medium,12.3,0.0,0,2.2857142857142856,548.9000000000001,0.0
2024-03-16,US,1,0.0,Medium,14.2,0.1,0,2.142857142857143,548.9000000000001,0.0
2024-04-05,US,1,0.0,Medium,9.4,0.0,0,2.142857142857143,548.9000000000001,0.0
2024-04-06,US,1,92.03333333333333,High,11.4,0.2,0,2.0,598.8,0.0
2024-04-07,US,2,91.86666666666666,High,14.2,0.1,0,2.0,598.8,0.0
2024-04-11,US,2,94.88333333333334,High,17.0,6.5,1,1.8571428571428572,598.8,0.0
2024-04-20,US,4,119.55,High,20.0,2.3,1,2.142857142857143,598.8,0.0
2024-04-21,US,2,94.53333333333333,High,11.9,0.0,0,1.8571428571428572,598.8,0.0
2024-04-22,US,2,19.983333333333334,Medium,14.9,0.0,0,2.0,548.9000000000001,0.0
2024-04-24,US,1,0.0,Medium,21.3,1.6,1,2.0,548.9000000000001,0.0
2024-04-29,US,3,10.016666666666667,Medium,28.2,3.4,1,2.2857142857142856,548.9000000000001,0.0
2024-05-03,US,2,93.66666666666667,High,17.1,0.0,0,2.2857142857142856,598.8,0.0
2024-05-05,US,3,182.03333333333333,High,11.9,8.6,1,2.4285714285714284,598.8,0.0
2024-05-07,US,1,0.0,Medium,26.0,0.0,0,2.0,548.9000000000001,0.0
2024-05-20,US,1,0.0,Medium,23.7,0.0,0,1.8571428571428572,548.9000000000001,0.0
2024-05-25,US,2,94.63333333333334,High,25.9,0.0,0,1.8571428571428572,598.8,0.0
2024-06-01,US,2,61.95,High,28.0,0.0,0,2.0,598.8,0.0
2024-06-02,US,2,30.266666666666666,Medium,27.2,0.0,0,1.8571428571428572,548.9000000000001,0.0
2024-06-08,US,1,0.0,Medium,25.2,0.0,0,1.7142857142857142,548.9000000000001,0.0
2024-06-09,US,3,60.36666666666667,Medium,25.3,0.1,0,1.7142857142857142,548.9000000000001,0.0
2024-06-27,US,6,306.1333333333333,High,30.3,10.6,1,2.4285714285714284,598.8,0.0
2024-06-28,US,3,1.8,Medium,25.3,0.0,0,2.7142857142857144,548.9000000000001,0.0
2024-06-29,US,8,0.0,Medium,26.8,1.7,1,3.5714285714285716,548.9000000000001,0.0
2024-07-02,US,1,0.0,Medium,28.6,0.0,0,3.4285714285714284,548.9000000000001,0.0
2024-07-27,US,1,0.0,Medium,29.9,0.0,0,3.2857142857142856,548.9000000000001,0.0
2024-07-28,US,1,26.516666666666666,Medium,31.4,0.0,0,3.2857142857142856,548.9000000000001,0.0
2024-08-03,US,2,32.9,Medium,33.0,13.1,1,3.142857142857143,548.9000000000001,0.0
2024-08-31,US,2,119.63333333333334,High,25.7,0.9,0,2.5714285714285716,598.8,0.0
2024-09-24,US,2,0.0,Medium,20.1,0.0,0,2.4285714285714284,548.9000000000001,0.0
2024-10-06,US,1,0.0,Medium,21.7,0.0,0,1.4285714285714286,548.9000000000001,0.0
2024-10-10,US,1,0.0,Medium,17.9,0.0,0,1.4285714285714286,548.9000000000001,0.0
2024-10-18,US,2,94.81666666666666,High,19.4,0.0,0,1.5714285714285714,598.8,0.0
2024-10-28,US,1,19.3,Medium,16.1,0.0,0,1.5714285714285714,548.9000000000001,0.0
2024-11-01,US,2,44.86666666666667,Medium,26.5,0.3,0,1.5714285714285714,548.9000000000001,0.0
2024-11-04,US,1,0.0,Medium,14.2,0.0,0,1.4285714285714286,548.9000000000001,0.0
2024-12-01,US,5,125.56666666666666,High,2.6,0.0,0,1.8571428571428572,598.8,0.0
2024-12-02,US,1,91.01666666666667,High,3.8,0.0,0,1.8571428571428572,598.8,0.0
2024-12-22,US,1,94.96666666666667,High,-7.1,0.0,0,1.8571428571428572,598.8,0.0
2024-12-25,US,9,330.48333333333335,High,0.0,0.0,0,2.857142857142857,598.8,0.0
2025-01-05,US,4,77.15,High,0.2,0.0,0,3.2857142857142856,598.8,0.0
2025-01-16,US,1,0.0,Medium,-0.7,0.3,0,3.142857142857143,548.9000000000001,0.0
2025-01-18,US,1,0.0,Medium,6.4,2.1,1,3.142857142857143,548.9000000000001,0.0
2025-01-19,US,1,0.0,Medium,2.5,8.8,1,2.5714285714285716,548.9000000000001,0.0
2025-01-20,US,2,0.0,Medium,-2.7,0.2,0,2.7142857142857144,548.9000000000001,0.0
2025-01-22,US,1,0.0,Medium,-8.3,0.0,0,2.7142857142857144,548.9000000000001,0.0
2025-01-28,US,1,94.73333333333333,High,4.3,0.0,0,1.5714285714285714,598.8,0.0
2025-02-03,US,1,0.0,Medium,6.0,0.3,0,1.1428571428571428,548.9000000000001,0.0
2025-02-04,US,15,0.0,Medium,6.0,0.3,0,3.142857142857143,548.9000000000001,0.0
2025-02-05,US,23,0.0,Medium,1.7,0.0,0,6.285714285714286,548.9000000000001,0.0
2025-02-06,US,8,0.0,Medium,4.3,8.5,1,7.285714285714286,548.9000000000001,0.0
2025-02-07,US,12,19.45,Medium,5.0,0.0,0,8.714285714285714,548.9000000000001,0.0
2025-02-08,US,10,0.0,Medium,1.0,7.8,1,10.0,548.9000000000001,0.0
2025-02-09,US,5,0.0,Medium,1.3,6.4,1,10.571428571428571,548.9000000000001,0.0
2025-02-10,US,13,0.0,Medium,0.4,0.0,0,12.285714285714286,548.9000000000001,0.0
2025-02-11,US,6,0.0,Medium,-0.3,1.2,1,11.0,548.9000000000001,0.0
2025-02-12,US,8,0.0,Medium,0.3,4.5,1,8.857142857142858,548.9000000000001,0.0
2025-02-13,US,7,0.0,Medium,7.1,6.6,1,8.714285714285714,548.9000000000001,0.0
2025-02-14,US,5,0.0,Medium,0.9,0.0,0,7.714285714285714,548.9000000000001,0.0
2025-02-15,US,9,0.0,Medium,1.6,6.9,1,7.571428571428571,548.9000000000001,0.0
2025-02-16,US,2,0.0,Medium,7.3,23.1,1,7.142857142857143,548.9000000000001,0.0
2025-02-17,US,9,0.0,Medium,0.8,0.0,0,6.571428571428571,548.9000000000001,0.0
2025-02-18,US,19,0.0,Medium,-3.1,0.0,0,8.428571428571429,548.9000000000001,0.0
2025-03-08,US,1,0.0,Medium,6.1,0.0,0,7.428571428571429,548.9000000000001,0.0
2025-03-11,US,2,0.9666666666666667,Medium,16.0,0.0,0,6.714285714285714,548.9000000000001,0.0
2025-03-22,US,2,31.333333333333332,Medium,16.3,0.0,0,6.285714285714286,548.9000000000001,0.0
2025-04-15,US,2,32.85,Medium,18.7,1.4,1,5.285714285714286,548.9000000000001,0.0
2025-04-22,US,2,9.133333333333333,Medium,27.0,0.1,0,5.285714285714286,548.9000000000001,0.0
2025-06-01,US,2,0.9833333333333333,Medium,18.7,0.0,0,4.285714285714286,548.9000000000001,0.0
2025-06-22,US,2,94.41666666666667,High,33.9,0.3,0,1.8571428571428572,598.8,0.0
2025-06-24,US,2,9.433333333333334,Medium,40.3,0.0,0,2.0,548.9000000000001,0.0
2025-07-07,US,1,0.0,Medium,31.5,4.1,1,1.8571428571428572,548.9000000000001,0.0
2025-07-09,US,2,0.0,Medium,32.2,1.6,1,1.8571428571428572,548.9000000000001,0.0
2025-07-10,US,4,0.0,Medium,27.1,18.6,1,2.142857142857143,548.9000000000001,0.0
2025-07-11,US,160,0.0,Medium,29.0,0.2,0,24.714285714285715,548.9000000000001,548.9000000000001
2025-07-14,US,1,0.0,Medium,31.4,17.5,1,24.571428571428573,548.9000000000001,0.0
2025-07-23,US,2,15.833333333333334,Medium,28.7,0.0,0,24.571428571428573,548.9000000000001,0.0
